Timestamp,gas,steam:carbon,primrefsteam,secrefsteam,htstin,htstout,htsta,htstb,htstc,htstd,htsco
2021-12-21 00:00:00+01:00,56591.26,2.84262,174798.80000000002,1565.3000000000002,359.373,417.948,379.022,390.984,403.16,411.588,4.28153
2021-12-21 06:00:00+01:00,56556.83000000001,2.83508,174005.7,1391.324,359.434,418.395,378.968,391.126,403.187,411.838,4.287
2021-12-21 12:00:00+01:00,56691.58000000001,2.82985,174875.80000000002,1821.2480000000003,359.434,418.465,379.004,391.315,403.287,411.769,4.3215
2021-12-21 18:00:00+01:00,56627.12,2.81173,173796.7,1832.5560000000003,359.164,418.02,378.586,390.831,402.993,411.307,4.324999999999999
2021-12-22 00:00:00+01:00,56583.67,2.82449,174204.80000000002,1512.071,359.333,418.092,378.584,390.848,403.056,411.48,4.27704
2021-12-22 06:00:00+01:00,56721.280000000006,2.81244,174345.6,1368.939,359.299,418.173,378.875,391.059,403.025,411.71,4.30494
2021-12-22 12:00:00+01:00,56662.87,2.82157,174551.30000000002,1464.045,359.553,418.469,378.914,391.032,403.337,411.954,4.3125
2021-12-22 18:00:00+01:00,56640.65,2.81489,173934.2,1611.258,359.26,417.775,378.506,390.577,402.846,411.127,4.339499999999999
2021-12-23 00:00:00+01:00,56494.68000000001,2.82586,174350.0,1158.2230000000002,359.583,418.148,378.59,390.905,402.996,411.498,4.29659
2021-12-23 06:00:00+01:00,56580.590000000004,2.80176,172956.30000000002,1221.5390000000002,359.705,418.203,379.272,391.553,403.393,411.944,4.30983
2021-12-23 12:00:00+01:00,56601.16,2.81965,174079.40000000002,1052.0653,359.535,418.34,379.052,391.349,403.385,412.059,4.294309999999999
2021-12-23 18:00:00+01:00,56717.54000000001,2.82455,174438.0,1429.208,359.454,418.165,378.925,390.867,402.9,411.479,4.283
2021-12-24 00:00:00+01:00,56678.71000000001,2.83364,174733.90000000002,1191.938,359.528,417.937,378.785,391.062,403.19,411.46,4.2695
2021-12-24 06:00:00+01:00,56713.47,2.83462,174573.30000000002,1279.0910000000001,359.501,418.031,378.684,390.674,402.796,411.414,4.3095
2021-12-24 12:00:00+01:00,56493.030000000006,2.84234,174061.80000000002,1049.8367,359.26,417.937,378.48,390.611,402.827,411.23,4.2965
2021-12-24 18:00:00+01:00,56366.530000000006,2.86369,175303.7,1478.3450000000003,359.086,417.577,378.26,390.166,402.63,410.687,4.337999999999999
2021-12-25 00:00:00+01:00,56795.200000000004,2.80719,173241.2,937.0185000000001,359.249,417.345,378.298,390.57,402.451,411.008,
2021-12-25 06:00:00+01:00,56687.73000000001,2.823,173987.0,896.7255000000001,359.197,418.223,378.718,390.639,402.832,411.247,0.5
2021-12-25 12:00:00+01:00,56631.3,2.8344,174372.0,1161.985,359.141,417.881,378.44,390.439,402.578,411.317,0.5
2021-12-25 18:00:00+01:00,56501.61,2.82949,173948.5,1343.1770000000001,359.106,417.616,378.135,390.171,402.228,410.677,
2021-12-26 00:00:00+01:00,56496.22,2.83454,174146.5,1454.0680000000002,359.129,417.511,378.2,390.275,402.285,410.513,3.8045
2021-12-26 06:00:00+01:00,56678.82,2.81951,173914.40000000002,977.8516000000001,359.104,417.8,378.387,390.44,402.45,411.077,3.721
2021-12-26 12:00:00+01:00,56446.17,2.83542,174318.1,1136.971,359.412,418.173,378.915,390.914,403.2,411.684,3.6685
2021-12-26 18:00:00+01:00,56737.340000000004,2.82211,174137.7,1458.4900000000002,359.787,418.781,379.774,391.924,404.096,412.43,3.64457
2021-12-27 00:00:00+01:00,56670.020000000004,2.81638,174033.2,1614.4150000000002,361.422,421.279,382.517,395.653,408.13,416.448,3.63603
2021-12-27 06:00:00+01:00,56551.880000000005,2.8483,175172.80000000002,1430.935,362.109,421.175,383.098,395.96,408.097,416.237,3.5785
2021-12-27 12:00:00+01:00,56694.55,2.8218,173770.30000000002,1515.613,361.651,420.872,382.469,395.289,407.361,415.594,3.589
2021-12-27 18:00:00+01:00,56662.98000000001,2.83075,173983.7,1712.6560000000002,361.115,420.208,381.559,394.36,406.457,414.615,3.51444
2021-12-28 00:00:00+01:00,56510.520000000004,2.83405,174152.0,1345.047,360.886,420.015,381.532,394.21,406.574,414.685,3.503
2021-12-28 06:00:00+01:00,56474.990000000005,2.84473,174867.0,1620.0140000000001,361.028,419.995,381.624,394.124,406.077,414.599,3.4745
2021-12-28 12:00:00+01:00,56524.380000000005,2.82065,173600.90000000002,1303.852,361.029,419.995,381.587,394.092,406.278,414.54,3.432
2021-12-28 18:00:00+01:00,56558.810000000005,2.82414,173677.90000000002,1700.4680000000003,360.981,420.208,381.551,394.082,406.395,414.562,3.438
2021-12-29 00:00:00+01:00,56404.26,2.82298,172664.80000000002,1244.3090000000002,361.164,420.008,381.713,394.295,406.407,414.701,3.43996
2021-12-29 06:00:00+01:00,56333.200000000004,2.83396,173967.2,1450.5370000000003,361.367,420.439,381.95,394.533,406.739,415.072,3.457
2021-12-29 12:00:00+01:00,56541.100000000006,2.82331,174051.90000000002,1538.46,361.096,419.985,381.609,394.206,406.382,414.755,3.45372
2021-12-29 18:00:00+01:00,56577.840000000004,2.79746,172890.30000000002,1606.88,360.978,419.638,381.195,393.709,405.894,414.073,3.476
2021-12-30 00:00:00+01:00,56556.060000000005,2.82694,173996.90000000002,1498.585,361.47,420.289,382.25,394.889,407.113,415.287,3.4749999999999996
2021-12-30 06:00:00+01:00,56285.240000000005,2.81046,172450.30000000002,1840.421,360.791,420.122,381.236,393.837,406.248,414.583,3.5095
2021-12-30 12:00:00+01:00,56330.67,2.81135,172605.40000000002,1666.082,359.773,418.631,379.644,392.111,404.248,412.667,3.5535
2021-12-30 18:00:00+01:00,56240.8,2.82025,172911.2,1664.971,359.8,418.727,379.708,392.009,404.393,412.797,3.72171
2021-12-31 00:00:00+01:00,56258.29000000001,2.83334,173262.1,1775.5540000000003,359.587,418.469,379.267,391.613,403.697,412.134,3.76076
2021-12-31 06:00:00+01:00,56397.66,2.81948,172999.2,1747.8340000000003,359.199,418.219,378.812,391.123,403.378,411.773,3.78822
2021-12-31 12:00:00+01:00,56339.25000000001,2.80763,172546.0,1711.9740000000002,359.497,418.392,379.184,391.452,403.554,411.976,3.7735
2021-12-31 18:00:00+01:00,56407.780000000006,2.81671,172871.6,1707.4640000000002,359.42,418.178,379.11,391.122,403.284,411.715,3.8242399999999996
2022-01-01 00:00:00+01:00,56200.76,2.82269,172498.7,1329.394,359.327,418.146,378.923,391.131,403.497,411.983,3.8605000000000005
2022-01-01 06:00:00+01:00,56387.87,2.83032,172612.0,1476.9150000000002,359.411,418.222,378.978,391.188,403.31,411.886,3.9244999999999997
2022-01-01 12:00:00+01:00,56388.75000000001,2.81348,172849.6,1360.2050000000002,359.66,418.376,379.206,391.621,403.537,412.116,3.9219
2022-01-01 18:00:00+01:00,56463.11,2.79929,172324.90000000002,1554.8390000000002,359.867,419.01,379.961,392.159,404.48,412.86,3.917
2022-01-02 00:00:00+01:00,56409.87,2.77988,170765.1,1234.64,359.774,419.121,380.22,392.583,404.755,413.117,3.965
2022-01-02 06:00:00+01:00,56309.880000000005,2.79063,170948.80000000002,1224.971,360.079,419.261,380.56,392.927,405.343,413.698,4.0205
2022-01-02 12:00:00+01:00,56367.19000000001,2.77344,170239.30000000002,1311.3540000000003,359.967,419.471,380.202,392.918,405.002,413.484,4.0135000000000005
2022-01-02 18:00:00+01:00,56309.11,2.7915,171140.2,1577.5870000000002,359.74,419.212,379.739,392.364,404.689,413.23,4.05518
